event_id,event_type,event_ts,trip_id,trip_publish_ts,trip_departure_ts,departure_city,destination_city,driver_id,driver_name,passenger_id,passenger_name,price_per_seat,seats_total,seats_change,reservation_id,reservation_status
EVTTBQQRTUMV3,reservation_created,2025-03-06 02:40:36,TRP1880,2025-02-22 11:35:00,2025-03-14 18:35:00,Gabes,Jendouba,DRV0038,Ilyes Dali,PAS0056,Mehdi Bouslama,8.0,4,1,RSV8VKV143JXE,active
EVTCV71K2B1U1,reservation_created,2025-03-06 03:16:36,TRP1223,2025-02-25 20:10:00,2025-03-07 08:10:00,Gabes,Bizerte,DRV0006,Mouna Kouki m,PAS0263,Mariem Bouslama,16.1,3,1,RSV30RAPV33I7,active
EVTPTN6V4JEN6,reservation_created,2025-03-06 03:36:17,TRP0414,2025-02-24 03:10:00,2025-03-13 09:10:00,Manouba,Ben Arous,DRV0027,Ahmed Ferjani,PAS0498,Hedi Ben Youssef,16.3,3,2,RSVCFVWUY6NJY,active
EVT69T96Y2S5E,reservation_created,2025-03-06 05:40:59,TRP2489,2025-03-05 10:55:00,2025-03-06 17:55:00,Gabes,Bizerte,DRV0053,Khalil Khelifi,PAS0378,Hedi Saidi,13.7,3,1,RSVM96SPMNVLV,active
EVT8HSTRLT4CS,trip_published,2025-03-06 06:20:00,TRP0652,2025-03-06 06:20:00,2025-03-13 07:20:00,Nabeul,Monastir,DRV0012,Ameni Bouslama,,,11.2,2,0,,
EVT68EAWUBMQF,reservation_created,2025-03-06 06:29:18,TRP1022,2025-02-24 11:20:00,2025-03-14 18:20:00,Hammamet,Mahdia,DRV0003,Asma Karray,PAS0267,Youssef Bouslama,10.4,3,1,RSV17U8MKA0OM,active
EVTR4BOOBP5CU,trip_published,2025-03-06 07:15:00,TRP2493,2025-03-06 07:15:00,2025-03-08 18:15:00,Hammamet,Manouba,DRV0012,Ameni Bouslama,,,5.2,3,0,,
EVTM6EH0Z98WQ,trip_published,2025-03-06 07:45:00,TRP2111,2025-03-06 07:45:00,2025-03-17 14:45:00,Jendouba,Monastir,DRV0060,Youssef Khelifi,,,15.0,4,0,,
EVTE6S6GJJ3MB,reservation_cancelled,2025-03-06 07:48:03,TRP1652,2025-02-21 06:55:00,2025-03-13 13:55:00,Ben Arous,Bizerte,DRV0048,Ilyes Bouslama,PAS0321,Mouna Masmoudi,22.1,3,-1,RSVHJC3SCWJEY,cancelled
EVTG2086L2VDW,reservation_created,2025-03-06 09:36:35,TRP1580,2025-02-20 07:10:00,2025-03-10 13:10:00,Kairouan,Ariana,DRV0025,Ahmed Ferjani,PAS0326,Asma Dali,17.6,3,1,RSV3IZHQEL1IB,active
EVTAGN3CIBLFD,reservation_created,2025-03-06 12:55:04,TRP0081,2025-03-03 07:30:00,2025-03-22 18:30:00,Ariana,Jendouba,DRV0002,Youssef Hammami,PAS0214,Eya Zouari,23.5,4,1,RSV1Y8O4TXVSF,active
EVT2Y431VLAFU,reservation_created,2025-03-06 14:15:39,TRP1022,2025-02-24 11:20:00,2025-03-14 18:20:00,Hammamet,Mahdia,DRV0003,Asma Karray,PAS0484,Ines Ben Youssef,10.4,3,1,RSVX39A8F6RCG,active
EVT95UNZJSZR6,reservation_created,2025-03-06 15:02:12,TRP1794,2025-03-01 06:10:00,2025-03-17 08:10:00,Djerba,Ben Arous,DRV0047,Hedi Karray,PAS0437,Ilyes Masmoudi,31.9,4,1,RSVGP62M00QXH,active
EVTPYVD90CP5F,reservation_cancelled,2025-03-06 15:18:45,TRP0923,2025-02-25 05:35:00,2025-03-07 12:35:00,Ariana,Mahdia,DRV0048,Ilyes Bouslama,PAS0295,Nour Ferjani,18.9,3,-2,RSVBM7EUL7YVV,cancelled
EVT637V3CR15X,reservation_created,2025-03-06 15:32:36,TRP2105,2025-03-06 00:40:00,2025-03-07 00:40:00,Ben Arous,Bizerte,DRV0021,Sami Ben Ali,PAS0285,Ameni Saidi,16.0,4,1,RSVJA3JLJXETK,active
EVTYSE9EMSH74,reservation_created,2025-03-06 15:33:20,TRP2105,2025-03-06 00:40:00,2025-03-07 00:40:00,Ben Arous,Bizerte,DRV0021,Sami Ben Ali,PAS0233,Youssef Mansouri,16.0,4,2,RSVHYMAOR7OPB,active
EVTX003LAX42C,reservation_created,2025-03-06 16:54:30,TRP2105,2025-03-06 00:40:00,2025-03-07 00:40:00,Ben Arous,Bizerte,DRV0021,Sami Ben Ali,PAS0384,Aziz Bouazizi,16.0,4,1,RSVSZG261TCRQ,active
EVTYWHY35STL2,reservation_created,2025-03-06 17:30:03,TRP0923,2025-02-25 05:35:00,2025-03-07 12:35:00,Ariana,Mahdia,DRV0048,Ilyes Bouslama,PAS0033,Youssef Gharbi,18.9,3,2,RSV63X3Q11L0A,active
EVTH1JILHBI62,trip_published,2025-03-06 21:00:00,TRP0946,2025-03-06 21:00:00,2025-03-20 07:00:00,Kebili,Mahdia,DRV0013,Rim Bouazizi,,,16.5,3,0,,
EVT3FD6ZMU4FG,reservation_created,2025-03-06 22:18:02,TRP2528,2025-02-22 10:35:00,2025-03-10 13:35:00,Kebili,Sousse,DRV0034,Mariem Bouslama,PAS0034,Aziz Ben Youssef,25.6,3,1,RSVT7E679N71C,active
EVTR4U100P66E,reservation_created,2025-03-06 22:18:37,TRP1844,2025-02-27 23:15:00,2025-03-07 00:15:00,Hammamet,Jendouba,DRV0060,Youssef Khelifi,PAS0458,Youssef Trabelsi,20.0,3,1,RSVS6XLY09B0G,active
EVTL6SOE8JOVH,trip_published,2025-03-06 22:55:00,TRP1484,2025-03-06 22:55:00,2025-03-16 10:55:00,Manouba,Sfax,DRV0055,Sami Zouari,,,15.6,3,0,,
EVTF1Q2B7WPOO,trip_published,2025-03-06 23:00:00,TRP1964,2025-03-06 23:00:00,2025-03-20 09:00:00,Zarzis,Djerba,DRV0007,Ameni Trabelsi,,,13.8,3,0,,
EVTW0LZ5WERS9,reservation_created,2025-03-06 23:39:35,TRP2102,2025-02-22 16:20:00,2025-03-10 17:20:00,Sfax,Bizerte,DRV0012,Ameni Bouslama,PAS0192,Mehdi Souissi,8.8,3,1,RSVD4LRF8EE5H,active
EVTHE9TKVWHP6,reservation_created,2025-03-07 00:06:44,TRP0652,2025-03-06 06:20:00,2025-03-13 07:20:00,Nabeul,Monastir,DRV0012,Ameni Bouslama,PAS0234,Asma Guezguez,11.2,2,1,RSVB2V43UU234,active
EVTY7BVN5QC9X,reservation_cancelled,2025-03-07 02:02:55,TRP1278,2025-03-01 07:40:00,2025-03-09 09:40:00,Zarzis,Monastir,DRV0013,Rim Bouazizi,PAS0179,Youssef Dali,26.0,2,-2,RSV3O8XMDQOJT,cancelled
EVT6X6TWS79CT,trip_published,2025-03-07 05:00:00,TRP1594,2025-03-07 05:00:00,2025-03-21 05:00:00,Mahdia,Gabes,DRV0041,Eya Bouazizi,,,25.7,3,0,,
EVTJTA882JOZI,trip_published,2025-03-07 05:20:00,TRP0107,2025-03-07 05:20:00,2025-03-26 17:20:00,Hammamet,Manouba,DRV0034,Mariem Bouslama,,,7.0,3,0,,
EVT340C3BVZ4W,reservation_created,2025-03-07 05:51:46,TRP2531,2025-02-26 07:50:00,2025-03-08 13:50:00,Zarzis,Kairouan,DRV0020,Youssef Saidi,PAS0330,Wassim Hammami,22.7,3,1,RSVHZO7JQM9MM,active
EVT26GHUEK7W0,reservation_created,2025-03-07 07:04:09,TRP2528,2025-02-22 10:35:00,2025-03-10 13:35:00,Kebili,Sousse,DRV0034,Mariem Bouslama,PAS0377,Asma Mansouri,25.6,3,1,RSVSFPA6N3CZ5,active
EVTHAVMB99647,reservation_created,2025-03-07 07:11:57,TRP1022,2025-02-24 11:20:00,2025-03-14 18:20:00,Hammamet,Mahdia,DRV0003,Asma Karray,PAS0060,Aziz Guezguez,10.4,3,1,RSV9R6GBY700U,active
EVT1YAUKQOWAU,reservation_created,2025-03-07 07:24:56,TRP0920,2025-03-01 17:00:00,2025-03-12 18:00:00,Jendouba,Ariana,DRV0010,Mehdi Ben Ali,PAS0386,Mouna Ben Ali,25.2,3,2,RSVWBIUG5V3VF,active
EVTRORA8K2H90,trip_published,2025-03-07 07:40:00,TRP1035,2025-03-07 07:40:00,2025-03-27 18:40:00,Jendouba,Kairouan,DRV0054,Ameni Mansouri,,,11.7,2,0,,
EVTILXI7T264W,trip_published,2025-03-07 08:05:00,TRP2463,2025-03-07 08:05:00,2025-03-26 08:05:00,Manouba,Beja,DRV0042,Hedi Bouazizi,,,22.7,3,0,,
EVT6B6RJ09WEE,trip_published,2025-03-07 08:40:00,TRP1046,2025-03-07 08:40:00,2025-03-08 19:40:00,Monastir,Beja,DRV0007,Ameni Trabelsi,,,19.5,3,0,,
EVTAQOIN2NO7T,reservation_created,2025-03-07 10:25:10,TRP2111,2025-03-06 07:45:00,2025-03-17 14:45:00,Jendouba,Monastir,DRV0060,Youssef Khelifi,PAS0427,Ines Ferjani,15.0,4,1,RSV7LOT1K4FRI,active
EVTG540GMCE7I,reservation_cancelled,2025-03-07 11:28:37,TRP0680,2025-02-16 05:30:00,2025-03-08 07:30:00,Beja,Zarzis,DRV0051,Rim Karray,PAS0234,Asma Guezguez,23.5,3,-1,RSVSRUEYT8NX3,cancelled
EVT0QRSPPOBH9,trip_published,2025-03-07 12:20:00,TRP2418,2025-03-07 12:20:00,2025-03-28 12:20:00,Gafsa,Djerba,DRV0053,Khalil Khelifi,,,15.0,3,0,,
EVTX8RE7E0YZZ,reservation_created,2025-03-07 12:34:46,TRP1335,2025-02-21 09:00:00,2025-03-07 17:00:00,Kebili,Djerba,DRV0007,Ameni Trabelsi,PAS0101,Eya Ferjani,11.8,3,1,RSVUH7GXRHV48,active
EVT98O1LPPJ1N,trip_published,2025-03-07 12:35:00,TRP0654,2025-03-07 12:35:00,2025-03-18 17:35:00,Ben Arous,Jendouba,DRV0009,Asma Dali,,,18.8,3,0,,
EVT9T1G8RMIU2,reservation_created,2025-03-07 12:38:11,TRP1046,2025-03-07 08:40:00,2025-03-08 19:40:00,Monastir,Beja,DRV0007,Ameni Trabelsi,PAS0293,Eya Gharbi,19.5,3,1,RSVL2A1K74W0Q,active
EVT0BGBB1R3YQ,trip_published,2025-03-07 14:35:00,TRP0058,2025-03-07 14:35:00,2025-03-19 18:35:00,Hammamet,Zarzis,DRV0053,Khalil Khelifi,,,25.6,3,0,,
EVT0Y4WJGHVMZ,reservation_created,2025-03-07 15:07:30,TRP2240,2025-03-02 20:00:00,2025-03-24 07:00:00,Kairouan,Gabes,DRV0040,Mehdi Hammami,PAS0159,Ines Dali,17.5,3,1,RSVY92U5KMAF4,active
EVTLQ7DAEEV7Z,reservation_created,2025-03-07 16:03:23,TRP1046,2025-03-07 08:40:00,2025-03-08 19:40:00,Monastir,Beja,DRV0007,Ameni Trabelsi,PAS0384,Aziz Bouazizi,19.5,3,1,RSVEK5LNB2LIC,active
EVT1UX2ZY5V1A,reservation_created,2025-03-07 17:27:20,TRP1794,2025-03-01 06:10:00,2025-03-17 08:10:00,Djerba,Ben Arous,DRV0047,Hedi Karray,PAS0202,Mehdi Masmoudi,31.9,4,1,RSVHEX87RZLXK,active
EVTIUN28UW5XX,reservation_created,2025-03-07 20:24:05,TRP0771,2025-03-02 07:45:00,2025-03-14 19:45:00,Zarzis,Gabes,DRV0040,Mehdi Hammami,PAS0305,Ines Saidi,18.8,3,1,RSVY1O8S2AXVH,active
EVTEPCVS4Z2FA,reservation_created,2025-03-07 20:32:55,TRP0209,2025-02-25 06:10:00,2025-03-18 07:10:00,Sousse,Djerba,DRV0012,Ameni Bouslama,PAS0344,Asma Trabelsi,26.5,4,1,RSV62V8FCV4FD,active
EVTNDR07VO79I,trip_published,2025-03-07 22:05:00,TRP0368,2025-03-07 22:05:00,2025-03-29 08:05:00,Djerba,Gabes,DRV0049,Sarra Bouslama,,,14.9,2,0,,
EVTLXOV96BPS1,reservation_created,2025-03-07 22:13:53,TRP2299,2025-02-24 14:05:00,2025-03-14 14:05:00,Kebili,Jendouba,DRV0015,Asma Ben Ali,PAS0116,Ameni Gharbi,17.4,3,1,RSVPK3SSAB5NA,active
EVTRR7TM4G5MD,reservation_created,2025-03-07 22:22:05,TRP2493,2025-03-06 07:15:00,2025-03-08 18:15:00,Hammamet,Manouba,DRV0012,Ameni Bouslama,PAS0261,Sarra Guezguez,5.2,3,1,RSVLLZ9SHG88J,active
EVTBF7PTIHWUY,trip_published,2025-03-07 23:15:00,TRP1499,2025-03-07 23:15:00,2025-03-27 09:15:00,Bizerte,Djerba,DRV0052,Youssef Khelifi,,,22.5,4,0,,
EVT9IHDOFEUK4,reservation_created,2025-03-07 23:48:06,TRP1046,2025-03-07 08:40:00,2025-03-08 19:40:00,Monastir,Beja,DRV0007,Ameni Trabelsi,PAS0492,Mehdi Ben Youssef,19.5,3,1,RSVT4RDLU4VB1,active
EVTHRAGJEDAMN,reservation_cancelled,2025-03-08 00:05:10,TRP0097,2025-03-01 08:50:00,2025-03-10 17:50:00,Bizerte,Gabes,DRV0052,Youssef Khelifi,PAS0273,Sarra Bouazizi,14.8,4,-1,RSVGYR9NAPDHY,cancelled
EVT56P3Y6CIF4,reservation_created,2025-03-08 00:42:45,TRP1484,2025-03-06 22:55:00,2025-03-16 10:55:00,Manouba,Sfax,DRV0055,Sami Zouari,PAS0062,Ameni Chaabane,15.6,3,1,RSVONB984NOOJ,active
EVT7127ESO4DU,reservation_created,2025-03-08 02:27:46,TRP2085,2025-03-01 09:45:00,2025-03-14 19:45:00,Bizerte,Ben Arous,DRV0037,Aziz Guezguez,PAS0340,Ilyes Souissi,18.6,4,1,RSV6OCCH9KBG7,active
EVTX0OF7SWUQ0,trip_published,2025-03-08 03:35:00,TRP2011,2025-03-08 03:35:00,2025-03-23 09:35:00,Zarzis,Kebili,DRV0013,Rim Bouazizi,,,6.0,3,0,,
EVTV1QZQWZ9B0,reservation_created,2025-03-08 03:49:22,TRP1328,2025-03-04 17:45:00,2025-03-08 19:45:00,Nabeul,Monastir,DRV0019,Skander Kouki m,PAS0199,Ahmed Guezguez,11.9,2,1,RSVMQDFIODJVT,active
EVTEQADIRFYLW,reservation_created,2025-03-08 03:55:36,TRP2242,2025-03-05 08:20:00,2025-03-18 09:20:00,Sfax,Tunis,DRV0042,Hedi Bouazizi,PAS0226,Mehdi Saidi,14.0,3,1,RSVMYMVBNJOB4,active
EVT5JTJ62QHGZ,reservation_created,2025-03-08 04:10:42,TRP2292,2025-02-21 01:50:00,2025-03-12 08:50:00,Mahdia,Ben Arous,DRV0015,Asma Ben Ali,PAS0002,Wassim Ben Ali,21.1,4,1,RSVQN3IMUM3EQ,active
EVT33X58PZJ3M,trip_published,2025-03-08 06:20:00,TRP1297,2025-03-08 06:20:00,2025-03-18 17:20:00,Mahdia,Zarzis,DRV0053,Khalil Khelifi,,,26.9,3,0,,
EVTEEOX393ZIN,reservation_created,2025-03-08 06:53:30,TRP0378,2025-03-01 16:50:00,2025-03-14 17:50:00,Bizerte,Jendouba,DRV0050,Wassim Dali,PAS0430,Ameni Guezguez,13.1,3,1,RSVBNC41J6RWT,active
EVT4MWOCKI4MH,reservation_created,2025-03-08 07:30:29,TRP0081,2025-03-03 07:30:00,2025-03-22 18:30:00,Ariana,Jendouba,DRV0002,Youssef Hammami,PAS0193,Ameni Hammami,23.5,4,1,RSVSPPCZUONEW,active
EVTF3QV02SDSU,reservation_created,2025-03-08 08:43:18,TRP0378,2025-03-01 16:50:00,2025-03-14 17:50:00,Bizerte,Jendouba,DRV0050,Wassim Dali,PAS0259,Ilyes Masmoudi,13.1,3,1,RSVZWW4L90KT5,active
EVTHEDMAMKRQ2,trip_published,2025-03-08 09:10:00,TRP1104,2025-03-08 09:10:00,2025-03-23 19:10:00,Mahdia,Tunis,DRV0021,Sami Ben Ali,,,11.7,4,0,,
EVT0E3HDA54TB,reservation_created,2025-03-08 09:53:13,TRP2531,2025-02-26 07:50:00,2025-03-08 13:50:00,Zarzis,Kairouan,DRV0020,Youssef Saidi,PAS0253,Khalil Saidi,22.7,3,1,RSV41ESPYPRVS,active
EVTLBOOW18BWH,reservation_created,2025-03-08 11:05:31,TRP1880,2025-02-22 11:35:00,2025-03-14 18:35:00,Gabes,Jendouba,DRV0038,Ilyes Dali,PAS0051,Wassim Saidi,8.0,4,2,RSVEIZIPNMSTK,active
EVTFU1QDN6P9R,reservation_created,2025-03-08 11:05:50,TRP2577,2025-03-03 07:15:00,2025-03-13 19:15:00,Ben Arous,Djerba,DRV0010,Mehdi Ben Ali,PAS0125,Ahmed Trabelsi,35.1,4,1,RSVQO17NGV7ZD,active
EVTX2PPQLA1G0,reservation_created,2025-03-08 12:00:12,TRP0031,2025-03-01 00:50:00,2025-03-15 05:50:00,Kairouan,Zarzis,DRV0028,Ahmed Khelifi,PAS0246,Khalil Masmoudi,18.4,4,1,RSVFMQ6I4BHMY,active
EVTRRV501EVGV,reservation_created,2025-03-08 12:34:38,TRP0368,2025-03-07 22:05:00,2025-03-29 08:05:00,Djerba,Gabes,DRV0049,Sarra Bouslama,PAS0315,Mariem Ben Ali,14.9,2,1,RSVIV8MNJRCVY,active
EVTGW6LKIQJ02,reservation_created,2025-03-08 12:46:45,TRP0903,2025-02-19 06:15:00,2025-03-09 12:15:00,Kebili,Tozeur,DRV0054,Ameni Mansouri,PAS0027,Sami Saidi,11.3,3,1,RSVBPFIRO1ZG8,active
EVT3EVQZQUWWZ,reservation_created,2025-03-08 14:15:15,TRP2255,2025-02-28 17:05:00,2025-03-09 00:05:00,Beja,Tozeur,DRV0056,Ilyes Khelifi,PAS0213,Asma Hammami,9.8,3,1,RSVP06JLV4ACT,active
EVT3E6L3UBXF0,reservation_created,2025-03-08 16:12:33,TRP1297,2025-03-08 06:20:00,2025-03-18 17:20:00,Mahdia,Zarzis,DRV0053,Khalil Khelifi,PAS0220,Ilyes Jebali,26.9,3,1,RSVMM5BGKW6KF,active
EVTKNNV05NHQL,reservation_created,2025-03-08 16:16:44,TRP2493,2025-03-06 07:15:00,2025-03-08 18:15:00,Hammamet,Manouba,DRV0012,Ameni Bouslama,PAS0372,Wassim Zouari,5.2,3,1,RSV8JTCV0LGFN,active
EVTCJ0G196KQD,reservation_created,2025-03-08 17:56:53,TRP2102,2025-02-22 16:20:00,2025-03-10 17:20:00,Sfax,Bizerte,DRV0012,Ameni Bouslama,PAS0228,Sarra Mansouri,8.8,3,1,RSV6CQ3VP6E1R,active
EVT2NJG2DE7ED,reservation_created,2025-03-08 20:16:33,TRP1192,2025-03-01 09:45:00,2025-03-21 19:45:00,Kebili,Sousse,DRV0029,Hedi Karray,PAS0096,Ines Bouslama,17.9,3,1,RSV3MOGXOAYTY,active
EVTST5WPH9CCW,reservation_created,2025-03-08 23:36:01,TRP0896,2025-03-05 06:45:00,2025-03-26 18:45:00,Ben Arous,Sfax,DRV0001,Aziz Khelifi,PAS0295,Nour Ferjani,21.0,3,1,RSV3YNLTEDJR8,active
EVT082LPFDMGY,reservation_created,2025-03-09 00:51:50,TRP0854,2025-03-04 04:05:00,2025-03-23 15:05:00,Djerba,Gabes,DRV0041,Eya Bouazizi,PAS0092,Eya Kouki m,19.6,2,1,RSVW8VT9A1JYO,active
EVTUKFWPZDPVO,trip_published,2025-03-09 00:55:00,TRP0074,2025-03-09 00:55:00,2025-03-26 07:55:00,Bizerte,Mahdia,DRV0004,Mouna Souissi,,,21.4,3,0,,
EVT7DCAIMFWD6,reservation_created,2025-03-09 02:46:16,TRP0551,2025-03-01 10:00:00,2025-03-09 14:00:00,Kebili,Mahdia,DRV0039,Sami Guezguez,PAS0141,Wassim Souissi,21.1,3,1,RSVD017TXRK3O,active
EVTLBC55047WO,trip_published,2025-03-09 03:10:00,TRP2009,2025-03-09 03:10:00,2025-03-23 07:10:00,Kebili,Jendouba,DRV0015,Asma Ben Ali,,,17.4,3,0,,
EVT51ZFSZF723,trip_published,2025-03-09 07:55:00,TRP1211,2025-03-09 07:55:00,2025-03-25 07:55:00,Monastir,Jendouba,DRV0008,Youssef Karray,,,12.2,3,0,,
EVT8LT25CDZBG,trip_published,2025-03-09 08:15:00,TRP1663,2025-03-09 08:15:00,2025-03-22 18:15:00,Sfax,Gabes,DRV0007,Ameni Trabelsi,,,7.5,3,0,,
EVT69ZBFSZZX0,reservation_created,2025-03-09 08:44:02,TRP0348,2025-03-05 04:05:00,2025-03-20 09:05:00,Sousse,Kebili,DRV0006,Mouna Kouki m,PAS0102,Ameni Bouazizi,17.6,3,2,RSVTHKL4R2S9I,active
EVTVRSVH4G2J5,trip_published,2025-03-09 09:55:00,TRP2089,2025-03-09 09:55:00,2025-03-30 17:55:00,Tozeur,Hammamet,DRV0053,Khalil Khelifi,,,21.4,3,0,,
EVTJ8YX7NQACW,reservation_cancelled,2025-03-09 10:07:50,TRP0551,2025-03-01 10:00:00,2025-03-09 14:00:00,Kebili,Mahdia,DRV0039,Sami Guezguez,PAS0141,Wassim Souissi,21.1,3,-1,RSVD017TXRK3O,cancelled
EVTALMJVKFCNX,reservation_cancelled,2025-03-09 11:42:39,TRP2571,2025-02-25 16:55:00,2025-03-12 20:55:00,Gafsa,Mahdia,DRV0038,Ilyes Dali,PAS0430,Ameni Guezguez,28.3,3,-2,RSVSLU5ON368S,cancelled
EVTNCU2LQM585,trip_published,2025-03-09 13:20:00,TRP0061,2025-03-09 13:20:00,2025-03-11 14:20:00,Monastir,Tunis,DRV0039,Sami Guezguez,,,13.7,4,0,,
EVT477IQFXEW8,trip_published,2025-03-09 14:50:00,TRP0676,2025-03-09 14:50:00,2025-03-23 14:50:00,Beja,Djerba,DRV0016,Sami Chaabane,,,14.1,2,0,,
EVT1S2GTU8CS0,trip_published,2025-03-09 16:15:00,TRP2541,2025-03-09 16:15:00,2025-03-21 19:15:00,Sousse,Sfax,DRV0054,Ameni Mansouri,,,19.9,3,0,,
EVTZ1Q4O9QECD,reservation_created,2025-03-09 17:23:19,TRP2418,2025-03-07 12:20:00,2025-03-28 12:20:00,Gafsa,Djerba,DRV0053,Khalil Khelifi,PAS0168,Wassim Khelifi,15.0,3,1,RSV0XJT985PAX,active
EVTEZQC5AZ5BH,reservation_created,2025-03-09 17:48:11,TRP2111,2025-03-06 07:45:00,2025-03-17 14:45:00,Jendouba,Monastir,DRV0060,Youssef Khelifi,PAS0338,Bilel Bouslama,15.0,4,2,RSVA3KHAOK2J9,active
EVTJB54XREAZM,reservation_created,2025-03-09 17:49:05,TRP0061,2025-03-09 13:20:00,2025-03-11 14:20:00,Monastir,Tunis,DRV0039,Sami Guezguez,PAS0455,Mariem Jebali,13.7,4,1,RSVYU45O4DNUY,active
EVTEUDMXJ3VQU,reservation_created,2025-03-09 19:24:40,TRP1307,2025-03-03 15:05:00,2025-03-21 21:05:00,Kairouan,Hammamet,DRV0013,Rim Bouazizi,PAS0244,Hedi Trabelsi,16.1,4,1,RSV58J88T2WC4,active
EVTHJCV8YM53B,reservation_created,2025-03-09 19:56:48,TRP1499,2025-03-07 23:15:00,2025-03-27 09:15:00,Bizerte,Djerba,DRV0052,Youssef Khelifi,PAS0449,Mouna Bouazizi,22.5,4,1,RSVL5SIIZ6ZM6,active
EVT4QYOJ4UF13,reservation_created,2025-03-09 20:27:16,TRP1597,2025-03-04 01:15:00,2025-03-17 13:15:00,Mahdia,Tunis,DRV0017,Ameni Kouki m,PAS0279,Khalil Ben Ali,12.6,2,1,RSV04JP8DE8AC,active
EVTKEQ1CSQ3EB,reservation_created,2025-03-09 20:59:45,TRP2378,2025-03-03 02:10:00,2025-03-17 10:10:00,Gafsa,Sousse,DRV0037,Aziz Guezguez,PAS0493,Hedi Khelifi,29.9,3,2,RSVO3WEXQOVQQ,active
EVTHVI3UYM51N,reservation_created,2025-03-10 00:23:50,TRP2470,2025-02-21 23:00:00,2025-03-10 11:00:00,Monastir,Bizerte,DRV0049,Sarra Bouslama,PAS0227,Ilyes Zouari,19.1,2,1,RSV1G3HF6IVT0,active
EVT006T5ESWX4,reservation_created,2025-03-10 03:30:32,TRP0061,2025-03-09 13:20:00,2025-03-11 14:20:00,Monastir,Tunis,DRV0039,Sami Guezguez,PAS0427,Ines Ferjani,13.7,4,1,RSVU7XHRUSZVD,active
EVTP8LOPJ9JO3,reservation_created,2025-03-10 03:33:55,TRP2089,2025-03-09 09:55:00,2025-03-30 17:55:00,Tozeur,Hammamet,DRV0053,Khalil Khelifi,PAS0492,Mehdi Ben Youssef,21.4,3,1,RSVZ7LIAR5QRA,active
EVTAW5NV1VM2H,reservation_cancelled,2025-03-10 03:54:51,TRP0061,2025-03-09 13:20:00,2025-03-11 14:20:00,Monastir,Tunis,DRV0039,Sami Guezguez,PAS0455,Mariem Jebali,13.7,4,-1,RSVYU45O4DNUY,cancelled
EVTBDT055FLLM,reservation_created,2025-03-10 04:16:42,TRP1711,2025-02-20 09:55:00,2025-03-13 17:55:00,Sfax,Manouba,DRV0032,Wassim Souissi,PAS0185,Youssef Hammami,21.6,3,1,RSVXGXTZ604FE,active
EVT50DZPO8I87,reservation_created,2025-03-10 05:01:37,TRP0332,2025-02-18 12:50:00,2025-03-11 18:50:00,Bizerte,Tunis,DRV0024,Mouna Dali,PAS0439,Hedi Hammami,11.7,4,1,RSVRT6SG0SZDR,active
EVTJ7NTYC6E2U,reservation_created,2025-03-10 05:07:45,TRP0467,2025-02-21 08:00:00,2025-03-11 20:00:00,Nabeul,Tunis,DRV0059,Eya Gharbi,PAS0085,Aziz Bouslama,7.7,4,1,RSVJKUHDUVVJD,active
EVTY51FS1OIS1,reservation_created,2025-03-10 06:20:49,TRP0061,2025-03-09 13:20:00,2025-03-11 14:20:00,Monastir,Tunis,DRV0039,Sami Guezguez,PAS0292,Ilyes Khelifi,13.7,4,1,RSV2V57HDIJWP,active
EVTB0RH6LT6WB,reservation_created,2025-03-10 06:35:33,TRP1104,2025-03-08 09:10:00,2025-03-23 19:10:00,Mahdia,Tunis,DRV0021,Sami Ben Ali,PAS0280,Hedi Gharbi,11.7,4,1,RSV629DH7B2H5,active
EVTIALCE17CPY,reservation_created,2025-03-10 09:04:27,TRP2014,2025-02-27 02:05:00,2025-03-16 07:05:00,Bizerte,Manouba,DRV0031,Youssef Masmoudi,PAS0332,Sarra Kouki m,15.8,3,2,RSVW5D49IZ3M5,active
EVT03V1UZVO9Q,reservation_created,2025-03-10 10:22:49,TRP0097,2025-03-01 08:50:00,2025-03-10 17:50:00,Bizerte,Gabes,DRV0052,Youssef Khelifi,PAS0433,Rim Gharbi,14.8,4,1,RSV7LG1EFLHLX,active
EVT81UP31EG0T,reservation_created,2025-03-10 12:02:17,TRP1211,2025-03-09 07:55:00,2025-03-25 07:55:00,Monastir,Jendouba,DRV0008,Youssef Karray,PAS0307,Mouna Khelifi,12.2,3,1,RSVE6M1SG4ZAF,active
EVT7D1ZWRJHHR,reservation_created,2025-03-10 13:38:44,TRP0063,2025-03-01 08:55:00,2025-03-15 08:55:00,Gafsa,Kairouan,DRV0034,Mariem Bouslama,PAS0225,Mehdi Trabelsi,11.6,3,1,RSVLAUIAIC7KC,active
EVTGHSKZWR22B,trip_published,2025-03-10 14:40:00,TRP1927,2025-03-10 14:40:00,2025-03-22 18:40:00,Ben Arous,Hammamet,DRV0019,Skander Kouki m,,,7.0,3,0,,
EVTG7I2HVIKAO,trip_published,2025-03-10 15:00:00,TRP1113,2025-03-10 15:00:00,2025-03-29 01:00:00,Gafsa,Monastir,DRV0040,Mehdi Hammami,,,26.5,3,0,,
EVT3NV73AHPZG,reservation_created,2025-03-10 15:51:59,TRP0882,2025-02-18 06:45:00,2025-03-11 17:45:00,Kairouan,Bizerte,DRV0045,Nour Mansouri,PAS0455,Mariem Jebali,9.1,4,1,RSVMAR6496H3I,active
